,0
2017-06-13,0.75
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-20,0.575
2017-06-22,0.0
2017-06-23,0.0
2017-06-27,0.49523809523809526
2017-07-02,0.77
2017-07-03,0.6648484848484848
2017-07-05,0.0
2017-07-06,0.7333333333333333
2017-07-07,0.5416666666666666
2017-07-08,0.5
2017-07-09,0.55
2017-07-10,1.0
2017-07-12,0.41250000000000003
2017-07-13,0.75
2017-07-14,0.25
2017-07-16,0.5208333333333333
2017-07-18,0.6166666666666667
2017-07-19,0.55
2017-07-20,0.3125
2017-07-21,0.9
2017-07-23,0.5520833333333333
2017-07-24,0.3
2017-07-25,0.0
2017-07-27,0.20416666666666666
2017-07-28,0.75
2017-07-29,0.8333333333333334
2017-07-30,0.25
2017-07-31,0.375
2017-08-01,0.7666666666666667
2017-08-02,0.0
2017-08-04,0.2916666666666667
2017-08-06,0.75
2017-08-07,0.6
2017-08-08,0.95
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-15,0.5
2017-08-16,0.25
2017-08-18,0.425
2017-08-19,0.7
2017-08-20,0.5902777777777778
2017-08-21,0.825
2017-08-23,0.75
2017-08-29,0.5
2017-08-30,0.21428571428571427
2017-08-31,0.9
2017-09-01,0.0
2017-09-02,0.21428571428571427
2017-09-04,0.225
2017-09-06,0.0
2017-09-09,0.75
2017-09-10,0.75
2017-09-11,0.0
2017-09-13,0.5
2017-09-14,0.0
2017-09-15,0.7066666666666667
2017-09-16,0.3333333333333333
2017-09-17,0.55
2017-09-18,0.55
2017-09-24,0.5
2017-09-25,1.0
2017-09-26,0.875
2017-09-27,0.35714285714285715
2017-10-01,0.44000000000000006
2017-10-04,0.6
2017-10-07,0.3375
2017-10-08,0.4
2017-10-14,0.2888888888888889
2017-10-15,0.48484848484848486
2017-10-17,1.0
2017-10-18,0.5805555555555556
2017-10-20,0.875
2017-10-22,0.775
2017-10-23,0.0
2017-10-24,0.39166666666666666
2017-10-25,0.5
2017-10-27,1.0
2017-10-28,0.4
2017-10-29,0.2119047619047619
2017-10-30,0.0
2017-11-03,0.3875
2017-11-06,0.7
2017-11-07,0.0
2017-11-08,1.0
2017-11-10,0.8125
2017-11-13,0.6227083333333333
2017-11-14,0.0
2017-11-16,0.03333333333333333
2017-11-17,0.0
2017-11-18,0.5666666666666668
2017-11-19,0.3158333333333333
2017-11-20,0.2
2017-11-21,0.43333333333333335
2017-11-22,0.1625
2017-11-25,0.7333333333333334
2017-11-27,0.24375000000000002
2017-11-28,0.55
2017-12-01,0.2
2017-12-02,1.0
2017-12-03,0.0
2017-12-05,0.1
2017-12-07,0.75
2017-12-11,0.7916666666666666
2017-12-15,0.7416666666666667
2017-12-16,0.0
2017-12-17,0.6857142857142857
2017-12-19,0.825
2017-12-20,0.75
2017-12-23,0.27
2017-12-24,0.7622222222222222
2017-12-26,0.47500000000000003
2017-12-27,0.43666666666666665
2017-12-28,0.75
2017-12-29,0.75
2017-12-30,0.5733333333333334
2017-12-31,0.6809090909090909
2018-01-02,0.59375
2018-01-03,0.55
2018-01-04,0.6799999999999999
2018-01-05,0.5476190476190476
2018-01-06,0.42539682539682544
2018-01-07,0.4375
2018-01-08,0.375
2018-01-09,0.48863636363636365
2018-01-10,0.7166666666666667
2018-01-12,0.625
2018-01-13,0.705952380952381
2018-01-14,0.5125000000000001
2018-01-20,0.47037037037037027
2018-01-21,0.49833333333333335
2018-01-24,0.5118686868686869
2018-01-25,0.7000000000000001
2018-01-26,0.95
2018-01-28,0.3071428571428571
2018-01-29,0.45454545454545453
2018-02-01,0.5694444444444444
2018-02-02,0.425
2018-02-03,0.38
2018-02-04,0.6166666666666667
2018-02-05,0.24722222222222223
2018-02-07,0.7
2018-02-11,0.7999999999999999
2018-02-12,0.0
2018-02-13,0.5791666666666667
2018-02-14,1.0
2018-02-17,0.0
2018-02-18,0.4803571428571428
2018-02-20,0.47222222222222227
2018-02-21,0.675
2018-02-22,0.55
2018-02-23,0.75
2018-02-27,0.73
2018-03-01,0.575
2018-03-04,0.41944444444444445
2018-03-05,0.5
2018-03-06,0.5916666666666667
2018-03-07,0.3
2018-03-09,0.625
2018-03-10,0.625
2018-03-11,0.5
2018-03-12,0.825
2018-03-13,0.0
2018-03-15,0.6458333333333334
2018-03-16,0.5399999999999999
2018-03-18,0.3375
2018-03-20,1.0
2018-03-21,0.0
2018-03-22,0.6549242424242424
2018-03-23,0.0
2018-03-24,1.0
2018-03-25,0.0
2018-03-28,0.375
2018-03-29,0.309375
2018-03-31,0.5333333333333334
2018-04-02,0.0
2018-04-05,0.825
2018-04-06,0.503030303030303
2018-04-08,0.2
2018-04-10,0.5499999999999999
2018-04-11,0.75
2018-04-12,0.1875
2018-04-13,0.75
2018-04-14,0.6166666666666667
2018-04-15,0.5833333333333333
2018-04-16,0.4
2018-04-17,0.8055555555555555
2018-04-19,0.6666666666666666
2018-04-25,0.0
2018-04-26,0.49166666666666664
2018-04-27,0.2833333333333333
2018-04-28,0.5
2018-04-29,0.375
2018-04-30,0.677922077922078
2018-05-02,0.35000000000000003
2018-05-05,0.0
2018-05-07,0.0
2018-05-09,0.0
2018-05-12,1.0
2018-05-14,0.45555555555555555
2018-05-15,0.75
2018-05-16,0.8125
2018-05-19,0.55
2018-05-20,0.3
2018-05-21,0.5625
2018-05-22,0.9
2018-05-23,0.7015151515151515
2018-05-24,0.46785714285714286
2018-05-26,0.7999999999999999
2018-05-27,0.16666666666666666
2018-05-29,0.75
2018-05-30,0.48888888888888893
2018-05-31,0.9
2018-06-01,0.875
2018-06-02,0.4355820105820107
2018-06-03,0.125
2018-06-05,0.0
2018-06-07,0.4375
2018-06-08,0.375
2018-06-09,0.6678571428571428
2018-06-11,0.525
2018-06-12,0.0
2018-06-13,0.6277777777777778
2018-06-15,0.2722222222222222
2018-06-16,0.5361111111111111
2018-06-20,0.8
2018-06-21,0.375
2018-06-23,0.5
2018-06-25,0.3
2018-06-26,0.41111111111111115
2018-06-27,0.3
2018-06-28,0.24444444444444446
2018-06-30,0.4263888888888889
2018-07-02,0.825
2018-07-03,0.5
2018-07-05,0.4791666666666667
2018-07-06,0.05
2018-07-07,0.4833333333333334
2018-07-08,0.0
2018-07-09,0.6583333333333333
2018-07-11,0.30666666666666664
2018-07-12,0.5
2018-07-14,0.35
2018-07-16,0.5
2018-07-17,0.0
2018-07-19,0.5833333333333334
2018-07-21,0.384375
2018-07-22,0.20000000000000004
2018-07-23,0.45
2018-07-24,0.875
2018-07-27,0.6233333333333333
2018-07-28,0.0
2018-07-30,0.45454545454545453
2018-07-31,0.0
2018-08-01,0.375
2018-08-02,0.7142857142857143
2018-08-03,0.675
2018-08-05,0.49541666666666667
2018-08-06,0.525
2018-08-07,0.0
2018-08-08,0.0
2018-08-10,0.7789090909090909
2018-08-11,0.675
2018-08-12,0.4083333333333334
2018-08-14,0.0
2018-08-15,0.0
2018-08-17,0.5
2018-08-18,0.3244047619047619
2018-08-20,0.0
2018-08-21,0.1
2018-08-22,0.0
2018-08-24,0.6
2018-08-27,0.9
2018-08-29,0.54
2018-08-30,0.0
2018-08-31,0.0
2018-09-02,0.1392857142857143
2018-09-04,0.36041666666666666
2018-09-05,0.32727272727272727
2018-09-06,0.0
2018-09-07,0.75
2018-09-08,0.6023809523809524
2018-09-10,0.0
2018-09-11,0.48
2018-09-13,0.7125
2018-09-20,0.0
2018-09-22,0.0
2018-09-25,0.5
2018-09-26,0.0
2018-09-27,0.6
2018-09-29,0.4375
2018-09-30,0.5333333333333333
2018-10-04,0.5958333333333333
2018-10-06,0.47222222222222215
2018-10-07,0.375
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.3685185185185185
2018-10-12,0.5399999999999999
2018-10-13,0.875
2018-10-14,0.0
2018-10-16,0.6428571428571428
2018-10-17,0.4166666666666667
2018-10-19,0.0
2018-10-20,1.0
2018-10-31,1.0
2018-11-01,0.625
2018-11-02,0.0
2018-11-03,0.9
2018-11-05,0.0
2018-11-12,0.55
2018-11-13,0.5399999999999999
2018-11-15,0.5571428571428572
2018-11-16,0.0
2018-11-17,0.7083333333333333
2018-11-19,0.4666666666666666
2018-11-20,0.51
2018-11-23,0.9125
2018-11-25,0.3333333333333333
2018-11-26,0.5611111111111111
2018-11-28,0.375
2018-12-03,0.40064935064935064
2018-12-07,0.75
2018-12-09,0.6011904761904762
2018-12-12,0.0
2018-12-14,0.5636363636363636
2018-12-16,0.44166666666666665
2018-12-17,0.28125
2018-12-18,0.5
2018-12-20,0.4882575757575758
2018-12-21,0.3452380952380952
2018-12-22,0.0
2018-12-23,0.38125000000000003
2018-12-24,0.43214285714285716
2018-12-28,0.9166666666666666
2018-12-29,0.28750000000000003
2018-12-30,0.40625
2018-12-31,0.7272727272727273
